cam2,/files/0046SET/000/IMG_0037_1.tif,/files/0046SET/000/IMG_0037_2.tif,/files/0046SET/000/IMG_0037_3.tif,/files/0046SET/000/IMG_0037_4.tif,/files/0046SET/000/IMG_0037_5.tif
cam1,/files/0040SET/009/IMG_1841_1.tif,/files/0040SET/009/IMG_1841_2.tif,/files/0040SET/009/IMG_1841_3.tif,/files/0040SET/009/IMG_1841_4.tif,/files/0040SET/009/IMG_1841_5.tif
cam2,/files/0046SET/000/IMG_0038_1.tif,/files/0046SET/000/IMG_0038_2.tif,/files/0046SET/000/IMG_0038_3.tif,/files/0046SET/000/IMG_0038_4.tif,/files/0046SET/000/IMG_0038_5.tif
cam1,/files/0040SET/009/IMG_1845_1.tif,/files/0040SET/009/IMG_1845_2.tif,/files/0040SET/009/IMG_1845_3.tif,/files/0040SET/009/IMG_1845_4.tif,/files/0040SET/009/IMG_1845_5.tif
cam2,/files/0046SET/000/IMG_0039_1.tif,/files/0046SET/000/IMG_0039_2.tif,/files/0046SET/000/IMG_0039_3.tif,/files/0046SET/000/IMG_0039_4.tif,/files/0046SET/000/IMG_0039_5.tif
cam1,/files/0040SET/009/IMG_1848_1.tif,/files/0040SET/009/IMG_1848_2.tif,/files/0040SET/009/IMG_1848_3.tif,/files/0040SET/009/IMG_1848_4.tif,/files/0040SET/009/IMG_1848_5.tif
cam2,/files/0046SET/000/IMG_0040_1.tif,/files/0046SET/000/IMG_0040_2.tif,/files/0046SET/000/IMG_0040_3.tif,/files/0046SET/000/IMG_0040_4.tif,/files/0046SET/000/IMG_0040_5.tif
cam1,/files/0040SET/009/IMG_1852_1.tif,/files/0040SET/009/IMG_1852_2.tif,/files/0040SET/009/IMG_1852_3.tif,/files/0040SET/009/IMG_1852_4.tif,/files/0040SET/009/IMG_1852_5.tif
cam2,/files/0046SET/000/IMG_0041_1.tif,/files/0046SET/000/IMG_0041_2.tif,/files/0046SET/000/IMG_0041_3.tif,/files/0046SET/000/IMG_0041_4.tif,/files/0046SET/000/IMG_0041_5.tif
cam1,/files/0040SET/009/IMG_1855_1.tif,/files/0040SET/009/IMG_1855_2.tif,/files/0040SET/009/IMG_1855_3.tif,/files/0040SET/009/IMG_1855_4.tif,/files/0040SET/009/IMG_1855_5.tif
cam2,/files/0046SET/000/IMG_0042_1.tif,/files/0046SET/000/IMG_0042_2.tif,/files/0046SET/000/IMG_0042_3.tif,/files/0046SET/000/IMG_0042_4.tif,/files/0046SET/000/IMG_0042_5.tif
cam1,/files/0040SET/009/IMG_1859_1.tif,/files/0040SET/009/IMG_1859_2.tif,/files/0040SET/009/IMG_1859_3.tif,/files/0040SET/009/IMG_1859_4.tif,/files/0040SET/009/IMG_1859_5.tif
cam2,/files/0046SET/000/IMG_0043_1.tif,/files/0046SET/000/IMG_0043_2.tif,/files/0046SET/000/IMG_0043_3.tif,/files/0046SET/000/IMG_0043_4.tif,/files/0046SET/000/IMG_0043_5.tif
cam1,/files/0040SET/009/IMG_1861_1.tif,/files/0040SET/009/IMG_1861_2.tif,/files/0040SET/009/IMG_1861_3.tif,/files/0040SET/009/IMG_1861_4.tif,/files/0040SET/009/IMG_1861_5.tif
cam2,/files/0046SET/000/IMG_0044_1.tif,/files/0046SET/000/IMG_0044_2.tif,/files/0046SET/000/IMG_0044_3.tif,/files/0046SET/000/IMG_0044_4.tif,/files/0046SET/000/IMG_0044_5.tif
cam1,/files/0040SET/009/IMG_1865_1.tif,/files/0040SET/009/IMG_1865_2.tif,/files/0040SET/009/IMG_1865_3.tif,/files/0040SET/009/IMG_1865_4.tif,/files/0040SET/009/IMG_1865_5.tif
cam2,/files/0046SET/000/IMG_0045_1.tif,/files/0046SET/000/IMG_0045_2.tif,/files/0046SET/000/IMG_0045_3.tif,/files/0046SET/000/IMG_0045_4.tif,/files/0046SET/000/IMG_0045_5.tif
cam1,/files/0040SET/009/IMG_1868_1.tif,/files/0040SET/009/IMG_1868_2.tif,/files/0040SET/009/IMG_1868_3.tif,/files/0040SET/009/IMG_1868_4.tif,/files/0040SET/009/IMG_1868_5.tif
cam2,/files/0046SET/000/IMG_0046_1.tif,/files/0046SET/000/IMG_0046_2.tif,/files/0046SET/000/IMG_0046_3.tif,/files/0046SET/000/IMG_0046_4.tif,/files/0046SET/000/IMG_0046_5.tif
cam1,/files/0040SET/009/IMG_1872_1.tif,/files/0040SET/009/IMG_1872_2.tif,/files/0040SET/009/IMG_1872_3.tif,/files/0040SET/009/IMG_1872_4.tif,/files/0040SET/009/IMG_1872_5.tif
cam2,/files/0046SET/000/IMG_0047_1.tif,/files/0046SET/000/IMG_0047_2.tif,/files/0046SET/000/IMG_0047_3.tif,/files/0046SET/000/IMG_0047_4.tif,/files/0046SET/000/IMG_0047_5.tif
cam1,/files/0040SET/009/IMG_1875_1.tif,/files/0040SET/009/IMG_1875_2.tif,/files/0040SET/009/IMG_1875_3.tif,/files/0040SET/009/IMG_1875_4.tif,/files/0040SET/009/IMG_1875_5.tif
cam2,/files/0046SET/000/IMG_0048_1.tif,/files/0046SET/000/IMG_0048_2.tif,/files/0046SET/000/IMG_0048_3.tif,/files/0046SET/000/IMG_0048_4.tif,/files/0046SET/000/IMG_0048_5.tif
cam1,/files/0040SET/009/IMG_1879_1.tif,/files/0040SET/009/IMG_1879_2.tif,/files/0040SET/009/IMG_1879_3.tif,/files/0040SET/009/IMG_1879_4.tif,/files/0040SET/009/IMG_1879_5.tif
cam2,/files/0046SET/000/IMG_0049_1.tif,/files/0046SET/000/IMG_0049_2.tif,/files/0046SET/000/IMG_0049_3.tif,/files/0046SET/000/IMG_0049_4.tif,/files/0046SET/000/IMG_0049_5.tif
cam1,/files/0040SET/009/IMG_1882_1.tif,/files/0040SET/009/IMG_1882_2.tif,/files/0040SET/009/IMG_1882_3.tif,/files/0040SET/009/IMG_1882_4.tif,/files/0040SET/009/IMG_1882_5.tif
cam2,/files/0046SET/000/IMG_0050_1.tif,/files/0046SET/000/IMG_0050_2.tif,/files/0046SET/000/IMG_0050_3.tif,/files/0046SET/000/IMG_0050_4.tif,/files/0046SET/000/IMG_0050_5.tif
cam1,/files/0040SET/009/IMG_1886_1.tif,/files/0040SET/009/IMG_1886_2.tif,/files/0040SET/009/IMG_1886_3.tif,/files/0040SET/009/IMG_1886_4.tif,/files/0040SET/009/IMG_1886_5.tif
cam2,/files/0046SET/000/IMG_0051_1.tif,/files/0046SET/000/IMG_0051_2.tif,/files/0046SET/000/IMG_0051_3.tif,/files/0046SET/000/IMG_0051_4.tif,/files/0046SET/000/IMG_0051_5.tif
cam1,/files/0040SET/009/IMG_1889_1.tif,/files/0040SET/009/IMG_1889_2.tif,/files/0040SET/009/IMG_1889_3.tif,/files/0040SET/009/IMG_1889_4.tif,/files/0040SET/009/IMG_1889_5.tif
cam2,/files/0046SET/000/IMG_0052_1.tif,/files/0046SET/000/IMG_0052_2.tif,/files/0046SET/000/IMG_0052_3.tif,/files/0046SET/000/IMG_0052_4.tif,/files/0046SET/000/IMG_0052_5.tif
cam1,/files/0040SET/009/IMG_1893_1.tif,/files/0040SET/009/IMG_1893_2.tif,/files/0040SET/009/IMG_1893_3.tif,/files/0040SET/009/IMG_1893_4.tif,/files/0040SET/009/IMG_1893_5.tif
cam2,/files/0046SET/000/IMG_0053_1.tif,/files/0046SET/000/IMG_0053_2.tif,/files/0046SET/000/IMG_0053_3.tif,/files/0046SET/000/IMG_0053_4.tif,/files/0046SET/000/IMG_0053_5.tif
cam1,/files/0040SET/009/IMG_1896_1.tif,/files/0040SET/009/IMG_1896_2.tif,/files/0040SET/009/IMG_1896_3.tif,/files/0040SET/009/IMG_1896_4.tif,/files/0040SET/009/IMG_1896_5.tif
cam2,/files/0046SET/000/IMG_0054_1.tif,/files/0046SET/000/IMG_0054_2.tif,/files/0046SET/000/IMG_0054_3.tif,/files/0046SET/000/IMG_0054_4.tif,/files/0046SET/000/IMG_0054_5.tif
cam1,/files/0040SET/009/IMG_1900_1.tif,/files/0040SET/009/IMG_1900_2.tif,/files/0040SET/009/IMG_1900_3.tif,/files/0040SET/009/IMG_1900_4.tif,/files/0040SET/009/IMG_1900_5.tif
cam2,/files/0046SET/000/IMG_0055_1.tif,/files/0046SET/000/IMG_0055_2.tif,/files/0046SET/000/IMG_0055_3.tif,/files/0046SET/000/IMG_0055_4.tif,/files/0046SET/000/IMG_0055_5.tif
cam1,/files/0040SET/009/IMG_1903_1.tif,/files/0040SET/009/IMG_1903_2.tif,/files/0040SET/009/IMG_1903_3.tif,/files/0040SET/009/IMG_1903_4.tif,/files/0040SET/009/IMG_1903_5.tif
cam2,/files/0046SET/000/IMG_0056_1.tif,/files/0046SET/000/IMG_0056_2.tif,/files/0046SET/000/IMG_0056_3.tif,/files/0046SET/000/IMG_0056_4.tif,/files/0046SET/000/IMG_0056_5.tif
cam1,/files/0040SET/009/IMG_1907_1.tif,/files/0040SET/009/IMG_1907_2.tif,/files/0040SET/009/IMG_1907_3.tif,/files/0040SET/009/IMG_1907_4.tif,/files/0040SET/009/IMG_1907_5.tif
cam2,/files/0046SET/000/IMG_0057_1.tif,/files/0046SET/000/IMG_0057_2.tif,/files/0046SET/000/IMG_0057_3.tif,/files/0046SET/000/IMG_0057_4.tif,/files/0046SET/000/IMG_0057_5.tif
cam1,/files/0040SET/009/IMG_1910_1.tif,/files/0040SET/009/IMG_1910_2.tif,/files/0040SET/009/IMG_1910_3.tif,/files/0040SET/009/IMG_1910_4.tif,/files/0040SET/009/IMG_1910_5.tif
cam2,/files/0046SET/000/IMG_0058_1.tif,/files/0046SET/000/IMG_0058_2.tif,/files/0046SET/000/IMG_0058_3.tif,/files/0046SET/000/IMG_0058_4.tif,/files/0046SET/000/IMG_0058_5.tif
cam1,/files/0040SET/009/IMG_1914_1.tif,/files/0040SET/009/IMG_1914_2.tif,/files/0040SET/009/IMG_1914_3.tif,/files/0040SET/009/IMG_1914_4.tif,/files/0040SET/009/IMG_1914_5.tif
cam2,/files/0046SET/000/IMG_0059_1.tif,/files/0046SET/000/IMG_0059_2.tif,/files/0046SET/000/IMG_0059_3.tif,/files/0046SET/000/IMG_0059_4.tif,/files/0046SET/000/IMG_0059_5.tif
cam1,/files/0040SET/009/IMG_1917_1.tif,/files/0040SET/009/IMG_1917_2.tif,/files/0040SET/009/IMG_1917_3.tif,/files/0040SET/009/IMG_1917_4.tif,/files/0040SET/009/IMG_1917_5.tif
cam2,/files/0046SET/000/IMG_0060_1.tif,/files/0046SET/000/IMG_0060_2.tif,/files/0046SET/000/IMG_0060_3.tif,/files/0046SET/000/IMG_0060_4.tif,/files/0046SET/000/IMG_0060_5.tif
cam1,/files/0040SET/009/IMG_1921_1.tif,/files/0040SET/009/IMG_1921_2.tif,/files/0040SET/009/IMG_1921_3.tif,/files/0040SET/009/IMG_1921_4.tif,/files/0040SET/009/IMG_1921_5.tif
cam2,/files/0046SET/000/IMG_0061_1.tif,/files/0046SET/000/IMG_0061_2.tif,/files/0046SET/000/IMG_0061_3.tif,/files/0046SET/000/IMG_0061_4.tif,/files/0046SET/000/IMG_0061_5.tif
cam1,/files/0040SET/009/IMG_1924_1.tif,/files/0040SET/009/IMG_1924_2.tif,/files/0040SET/009/IMG_1924_3.tif,/files/0040SET/009/IMG_1924_4.tif,/files/0040SET/009/IMG_1924_5.tif
cam2,/files/0046SET/000/IMG_0062_1.tif,/files/0046SET/000/IMG_0062_2.tif,/files/0046SET/000/IMG_0062_3.tif,/files/0046SET/000/IMG_0062_4.tif,/files/0046SET/000/IMG_0062_5.tif
cam1,/files/0040SET/009/IMG_1926_1.tif,/files/0040SET/009/IMG_1926_2.tif,/files/0040SET/009/IMG_1926_3.tif,/files/0040SET/009/IMG_1926_4.tif,/files/0040SET/009/IMG_1926_5.tif
cam2,/files/0046SET/000/IMG_0063_1.tif,/files/0046SET/000/IMG_0063_2.tif,/files/0046SET/000/IMG_0063_3.tif,/files/0046SET/000/IMG_0063_4.tif,/files/0046SET/000/IMG_0063_5.tif
cam1,/files/0040SET/009/IMG_1927_1.tif,/files/0040SET/009/IMG_1927_2.tif,/files/0040SET/009/IMG_1927_3.tif,/files/0040SET/009/IMG_1927_4.tif,/files/0040SET/009/IMG_1927_5.tif
cam2,/files/0046SET/000/IMG_0064_1.tif,/files/0046SET/000/IMG_0064_2.tif,/files/0046SET/000/IMG_0064_3.tif,/files/0046SET/000/IMG_0064_4.tif,/files/0046SET/000/IMG_0064_5.tif
cam1,/files/0040SET/009/IMG_1928_1.tif,/files/0040SET/009/IMG_1928_2.tif,/files/0040SET/009/IMG_1928_3.tif,/files/0040SET/009/IMG_1928_4.tif,/files/0040SET/009/IMG_1928_5.tif
cam2,/files/0046SET/000/IMG_0065_1.tif,/files/0046SET/000/IMG_0065_2.tif,/files/0046SET/000/IMG_0065_3.tif,/files/0046SET/000/IMG_0065_4.tif,/files/0046SET/000/IMG_0065_5.tif
cam1,/files/0040SET/009/IMG_1929_1.tif,/files/0040SET/009/IMG_1929_2.tif,/files/0040SET/009/IMG_1929_3.tif,/files/0040SET/009/IMG_1929_4.tif,/files/0040SET/009/IMG_1929_5.tif
cam2,/files/0046SET/000/IMG_0066_1.tif,/files/0046SET/000/IMG_0066_2.tif,/files/0046SET/000/IMG_0066_3.tif,/files/0046SET/000/IMG_0066_4.tif,/files/0046SET/000/IMG_0066_5.tif
cam1,/files/0040SET/009/IMG_1930_1.tif,/files/0040SET/009/IMG_1930_2.tif,/files/0040SET/009/IMG_1930_3.tif,/files/0040SET/009/IMG_1930_4.tif,/files/0040SET/009/IMG_1930_5.tif
cam2,/files/0046SET/000/IMG_0067_1.tif,/files/0046SET/000/IMG_0067_2.tif,/files/0046SET/000/IMG_0067_3.tif,/files/0046SET/000/IMG_0067_4.tif,/files/0046SET/000/IMG_0067_5.tif
cam1,/files/0040SET/009/IMG_1931_1.tif,/files/0040SET/009/IMG_1931_2.tif,/files/0040SET/009/IMG_1931_3.tif,/files/0040SET/009/IMG_1931_4.tif,/files/0040SET/009/IMG_1931_5.tif
cam2,/files/0046SET/000/IMG_0068_1.tif,/files/0046SET/000/IMG_0068_2.tif,/files/0046SET/000/IMG_0068_3.tif,/files/0046SET/000/IMG_0068_4.tif,/files/0046SET/000/IMG_0068_5.tif
cam1,/files/0040SET/009/IMG_1932_1.tif,/files/0040SET/009/IMG_1932_2.tif,/files/0040SET/009/IMG_1932_3.tif,/files/0040SET/009/IMG_1932_4.tif,/files/0040SET/009/IMG_1932_5.tif
cam2,/files/0046SET/000/IMG_0069_1.tif,/files/0046SET/000/IMG_0069_2.tif,/files/0046SET/000/IMG_0069_3.tif,/files/0046SET/000/IMG_0069_4.tif,/files/0046SET/000/IMG_0069_5.tif
cam1,/files/0040SET/009/IMG_1933_1.tif,/files/0040SET/009/IMG_1933_2.tif,/files/0040SET/009/IMG_1933_3.tif,/files/0040SET/009/IMG_1933_4.tif,/files/0040SET/009/IMG_1933_5.tif
cam2,/files/0046SET/000/IMG_0070_1.tif,/files/0046SET/000/IMG_0070_2.tif,/files/0046SET/000/IMG_0070_3.tif,/files/0046SET/000/IMG_0070_4.tif,/files/0046SET/000/IMG_0070_5.tif
cam1,/files/0040SET/009/IMG_1934_1.tif,/files/0040SET/009/IMG_1934_2.tif,/files/0040SET/009/IMG_1934_3.tif,/files/0040SET/009/IMG_1934_4.tif,/files/0040SET/009/IMG_1934_5.tif
cam2,/files/0046SET/000/IMG_0071_1.tif,/files/0046SET/000/IMG_0071_2.tif,/files/0046SET/000/IMG_0071_3.tif,/files/0046SET/000/IMG_0071_4.tif,/files/0046SET/000/IMG_0071_5.tif
cam1,/files/0040SET/009/IMG_1935_1.tif,/files/0040SET/009/IMG_1935_2.tif,/files/0040SET/009/IMG_1935_3.tif,/files/0040SET/009/IMG_1935_4.tif,/files/0040SET/009/IMG_1935_5.tif
cam2,/files/0046SET/000/IMG_0072_1.tif,/files/0046SET/000/IMG_0072_2.tif,/files/0046SET/000/IMG_0072_3.tif,/files/0046SET/000/IMG_0072_4.tif,/files/0046SET/000/IMG_0072_5.tif
cam1,/files/0040SET/009/IMG_1936_1.tif,/files/0040SET/009/IMG_1936_2.tif,/files/0040SET/009/IMG_1936_3.tif,/files/0040SET/009/IMG_1936_4.tif,/files/0040SET/009/IMG_1936_5.tif
cam2,/files/0046SET/000/IMG_0073_1.tif,/files/0046SET/000/IMG_0073_2.tif,/files/0046SET/000/IMG_0073_3.tif,/files/0046SET/000/IMG_0073_4.tif,/files/0046SET/000/IMG_0073_5.tif
cam1,/files/0040SET/009/IMG_1937_1.tif,/files/0040SET/009/IMG_1937_2.tif,/files/0040SET/009/IMG_1937_3.tif,/files/0040SET/009/IMG_1937_4.tif,/files/0040SET/009/IMG_1937_5.tif
cam2,/files/0046SET/000/IMG_0074_1.tif,/files/0046SET/000/IMG_0074_2.tif,/files/0046SET/000/IMG_0074_3.tif,/files/0046SET/000/IMG_0074_4.tif,/files/0046SET/000/IMG_0074_5.tif
cam1,/files/0040SET/009/IMG_1938_1.tif,/files/0040SET/009/IMG_1938_2.tif,/files/0040SET/009/IMG_1938_3.tif,/files/0040SET/009/IMG_1938_4.tif,/files/0040SET/009/IMG_1938_5.tif
cam2,/files/0046SET/000/IMG_0075_1.tif,/files/0046SET/000/IMG_0075_2.tif,/files/0046SET/000/IMG_0075_3.tif,/files/0046SET/000/IMG_0075_4.tif,/files/0046SET/000/IMG_0075_5.tif
cam1,/files/0040SET/009/IMG_1939_1.tif,/files/0040SET/009/IMG_1939_2.tif,/files/0040SET/009/IMG_1939_3.tif,/files/0040SET/009/IMG_1939_4.tif,/files/0040SET/009/IMG_1939_5.tif
cam2,/files/0046SET/000/IMG_0076_1.tif,/files/0046SET/000/IMG_0076_2.tif,/files/0046SET/000/IMG_0076_3.tif,/files/0046SET/000/IMG_0076_4.tif,/files/0046SET/000/IMG_0076_5.tif
cam1,/files/0040SET/009/IMG_1940_1.tif,/files/0040SET/009/IMG_1940_2.tif,/files/0040SET/009/IMG_1940_3.tif,/files/0040SET/009/IMG_1940_4.tif,/files/0040SET/009/IMG_1940_5.tif
cam2,/files/0046SET/000/IMG_0077_1.tif,/files/0046SET/000/IMG_0077_2.tif,/files/0046SET/000/IMG_0077_3.tif,/files/0046SET/000/IMG_0077_4.tif,/files/0046SET/000/IMG_0077_5.tif
cam1,/files/0040SET/009/IMG_1941_1.tif,/files/0040SET/009/IMG_1941_2.tif,/files/0040SET/009/IMG_1941_3.tif,/files/0040SET/009/IMG_1941_4.tif,/files/0040SET/009/IMG_1941_5.tif
cam2,/files/0046SET/000/IMG_0078_1.tif,/files/0046SET/000/IMG_0078_2.tif,/files/0046SET/000/IMG_0078_3.tif,/files/0046SET/000/IMG_0078_4.tif,/files/0046SET/000/IMG_0078_5.tif
cam1,/files/0040SET/009/IMG_1942_1.tif,/files/0040SET/009/IMG_1942_2.tif,/files/0040SET/009/IMG_1942_3.tif,/files/0040SET/009/IMG_1942_4.tif,/files/0040SET/009/IMG_1942_5.tif
cam2,/files/0046SET/000/IMG_0079_1.tif,/files/0046SET/000/IMG_0079_2.tif,/files/0046SET/000/IMG_0079_3.tif,/files/0046SET/000/IMG_0079_4.tif,/files/0046SET/000/IMG_0079_5.tif
cam1,/files/0040SET/009/IMG_1943_1.tif,/files/0040SET/009/IMG_1943_2.tif,/files/0040SET/009/IMG_1943_3.tif,/files/0040SET/009/IMG_1943_4.tif,/files/0040SET/009/IMG_1943_5.tif
cam2,/files/0046SET/000/IMG_0080_1.tif,/files/0046SET/000/IMG_0080_2.tif,/files/0046SET/000/IMG_0080_3.tif,/files/0046SET/000/IMG_0080_4.tif,/files/0046SET/000/IMG_0080_5.tif
cam1,/files/0040SET/009/IMG_1944_1.tif,/files/0040SET/009/IMG_1944_2.tif,/files/0040SET/009/IMG_1944_3.tif,/files/0040SET/009/IMG_1944_4.tif,/files/0040SET/009/IMG_1944_5.tif
cam2,/files/0046SET/000/IMG_0081_1.tif,/files/0046SET/000/IMG_0081_2.tif,/files/0046SET/000/IMG_0081_3.tif,/files/0046SET/000/IMG_0081_4.tif,/files/0046SET/000/IMG_0081_5.tif
cam1,/files/0040SET/009/IMG_1945_1.tif,/files/0040SET/009/IMG_1945_2.tif,/files/0040SET/009/IMG_1945_3.tif,/files/0040SET/009/IMG_1945_4.tif,/files/0040SET/009/IMG_1945_5.tif
cam2,/files/0046SET/000/IMG_0082_1.tif,/files/0046SET/000/IMG_0082_2.tif,/files/0046SET/000/IMG_0082_3.tif,/files/0046SET/000/IMG_0082_4.tif,/files/0046SET/000/IMG_0082_5.tif
cam1,/files/0040SET/009/IMG_1946_1.tif,/files/0040SET/009/IMG_1946_2.tif,/files/0040SET/009/IMG_1946_3.tif,/files/0040SET/009/IMG_1946_4.tif,/files/0040SET/009/IMG_1946_5.tif
cam2,/files/0046SET/000/IMG_0083_1.tif,/files/0046SET/000/IMG_0083_2.tif,/files/0046SET/000/IMG_0083_3.tif,/files/0046SET/000/IMG_0083_4.tif,/files/0046SET/000/IMG_0083_5.tif
cam1,/files/0040SET/009/IMG_1947_1.tif,/files/0040SET/009/IMG_1947_2.tif,/files/0040SET/009/IMG_1947_3.tif,/files/0040SET/009/IMG_1947_4.tif,/files/0040SET/009/IMG_1947_5.tif
cam2,/files/0046SET/000/IMG_0084_1.tif,/files/0046SET/000/IMG_0084_2.tif,/files/0046SET/000/IMG_0084_3.tif,/files/0046SET/000/IMG_0084_4.tif,/files/0046SET/000/IMG_0084_5.tif
cam1,/files/0040SET/009/IMG_1948_1.tif,/files/0040SET/009/IMG_1948_2.tif,/files/0040SET/009/IMG_1948_3.tif,/files/0040SET/009/IMG_1948_4.tif,/files/0040SET/009/IMG_1948_5.tif
cam2,/files/0046SET/000/IMG_0085_1.tif,/files/0046SET/000/IMG_0085_2.tif,/files/0046SET/000/IMG_0085_3.tif,/files/0046SET/000/IMG_0085_4.tif,/files/0046SET/000/IMG_0085_5.tif
cam1,/files/0040SET/009/IMG_1949_1.tif,/files/0040SET/009/IMG_1949_2.tif,/files/0040SET/009/IMG_1949_3.tif,/files/0040SET/009/IMG_1949_4.tif,/files/0040SET/009/IMG_1949_5.tif
cam2,/files/0046SET/000/IMG_0086_1.tif,/files/0046SET/000/IMG_0086_2.tif,/files/0046SET/000/IMG_0086_3.tif,/files/0046SET/000/IMG_0086_4.tif,/files/0046SET/000/IMG_0086_5.tif
cam1,/files/0040SET/009/IMG_1950_1.tif,/files/0040SET/009/IMG_1950_2.tif,/files/0040SET/009/IMG_1950_3.tif,/files/0040SET/009/IMG_1950_4.tif,/files/0040SET/009/IMG_1950_5.tif
cam2,/files/0046SET/000/IMG_0087_1.tif,/files/0046SET/000/IMG_0087_2.tif,/files/0046SET/000/IMG_0087_3.tif,/files/0046SET/000/IMG_0087_4.tif,/files/0046SET/000/IMG_0087_5.tif
cam1,/files/0040SET/009/IMG_1951_1.tif,/files/0040SET/009/IMG_1951_2.tif,/files/0040SET/009/IMG_1951_3.tif,/files/0040SET/009/IMG_1951_4.tif,/files/0040SET/009/IMG_1951_5.tif
cam2,/files/0046SET/000/IMG_0088_1.tif,/files/0046SET/000/IMG_0088_2.tif,/files/0046SET/000/IMG_0088_3.tif,/files/0046SET/000/IMG_0088_4.tif,/files/0046SET/000/IMG_0088_5.tif
cam1,/files/0040SET/009/IMG_1952_1.tif,/files/0040SET/009/IMG_1952_2.tif,/files/0040SET/009/IMG_1952_3.tif,/files/0040SET/009/IMG_1952_4.tif,/files/0040SET/009/IMG_1952_5.tif
cam2,/files/0046SET/000/IMG_0089_1.tif,/files/0046SET/000/IMG_0089_2.tif,/files/0046SET/000/IMG_0089_3.tif,/files/0046SET/000/IMG_0089_4.tif,/files/0046SET/000/IMG_0089_5.tif
cam1,/files/0040SET/009/IMG_1953_1.tif,/files/0040SET/009/IMG_1953_2.tif,/files/0040SET/009/IMG_1953_3.tif,/files/0040SET/009/IMG_1953_4.tif,/files/0040SET/009/IMG_1953_5.tif
cam2,/files/0046SET/000/IMG_0090_1.tif,/files/0046SET/000/IMG_0090_2.tif,/files/0046SET/000/IMG_0090_3.tif,/files/0046SET/000/IMG_0090_4.tif,/files/0046SET/000/IMG_0090_5.tif
cam1,/files/0040SET/009/IMG_1955_1.tif,/files/0040SET/009/IMG_1955_2.tif,/files/0040SET/009/IMG_1955_3.tif,/files/0040SET/009/IMG_1955_4.tif,/files/0040SET/009/IMG_1955_5.tif
cam2,/files/0046SET/000/IMG_0091_1.tif,/files/0046SET/000/IMG_0091_2.tif,/files/0046SET/000/IMG_0091_3.tif,/files/0046SET/000/IMG_0091_4.tif,/files/0046SET/000/IMG_0091_5.tif
cam1,/files/0040SET/009/IMG_1957_1.tif,/files/0040SET/009/IMG_1957_2.tif,/files/0040SET/009/IMG_1957_3.tif,/files/0040SET/009/IMG_1957_4.tif,/files/0040SET/009/IMG_1957_5.tif
cam2,/files/0046SET/000/IMG_0092_1.tif,/files/0046SET/000/IMG_0092_2.tif,/files/0046SET/000/IMG_0092_3.tif,/files/0046SET/000/IMG_0092_4.tif,/files/0046SET/000/IMG_0092_5.tif
